%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
1536240506223365150,21293,1536240506194047467,Quadricopter_base,1.06036043167,-0.0133240520954,0.0378215275705,0.109396129847,-0.0431570783257,-0.00213084369898
1536240506279515661,21294,1536240506253753302,Quadricopter_base,0.995045661926,-0.0124559700489,0.0354385375977,0.155027404428,-0.0687591657043,-0.00185373576824
1536240506331573572,21295,1536240506306267408,Quadricopter_base,0.933633446693,-0.0113134682178,0.0312686040998,0.189380511642,-0.0868673622608,-0.0018258865457
1536240506386621247,21296,1536240506361619777,Quadricopter_base,0.876787781715,-0.00991505384445,0.029951332137,0.216241300106,-0.103873029351,-0.00149098935071
1536240506438858809,21297,1536240506412551725,Quadricopter_base,0.825720846653,-0.00836449861526,0.0269508287311,0.232210472226,-0.114333197474,-0.00141457933933
1536240506492721665,21298,1536240506465724072,Quadricopter_base,0.780700683594,-0.00666779279709,0.0267756022513,0.245621263981,-0.1247157529,-0.00119563192129
1536240506547839474,21299,1536240506521201333,Quadricopter_base,0.742353320122,-0.00498348474503,0.0247752666473,0.257278323174,-0.132089689374,-0.00130574102513
1536240506611436657,21300,1536240506575894869,Quadricopter_base,0.710971832275,-0.0032554268837,0.025422571227,0.264093875885,-0.138468772173,-0.00129166862462
1536240506664964865,21301,1536240506640076257,Quadricopter_base,0.686781585217,-0.00161227583885,0.0240302104503,0.272094666958,-0.143559873104,-0.00141944864299
1536240506718046042,21302,1536240506693120759,Quadricopter_base,0.669973373413,1.92523184523e-05,0.0250291824341,0.289079427719,-0.15524969995,-0.00136740412563
1536240506771738919,21303,1536240506746042255,Quadricopter_base,0.661190450191,0.00149372220039,0.0237560272217,0.281715542078,-0.152832970023,-0.0016434880672
1536240506839954108,21304,1536240506800619809,Quadricopter_base,0.660987615585,0.0028338432312,0.0246143322438,0.239602044225,-0.131977021694,-0.00181818241253
1536240506898748607,21305,1536240506873323074,Quadricopter_base,0.667693853378,0.00402572751045,0.0229382514954,0.205878943205,-0.113007731736,-0.00193234987091
1536240506949387033,21306,1536240506923349655,Quadricopter_base,0.680293560028,0.0050850212574,0.0232434291393,0.208961337805,-0.117056116462,-0.00183778791688
1536240507002335641,21307,1536240506975462511,Quadricopter_base,0.698549509048,0.00594693422318,0.0209474563599,0.206987097859,-0.117613568902,-0.00200364622287
1536240507058806387,21308,1536240507032941909,Quadricopter_base,0.723566532135,0.00662636756897,0.0205087643117,0.152398064733,-0.0886116325855,-0.00216231658123
1536240507123998427,21309,1536240507098406345,Quadricopter_base,0.753365337849,0.00713902711868,0.0174534302205,0.0952636301517,-0.0542082823813,-0.00190566363744
1536240507182904100,21310,1536240507156494862,Quadricopter_base,0.786390662193,0.00758910179138,0.0164556521922,0.0678700655699,-0.0416579656303,-0.00192338018678
1536240507236722284,21311,1536240507209084685,Quadricopter_base,0.823945462704,0.00824257731438,0.0128901042044,-0.151367127895,0.0686383768916,-0.002176980488
1536240507290102219,21312,1536240507263670751,Quadricopter_base,0.864034533501,0.00909036397934,0.0116991996765,-0.654275655746,0.335007667542,0.00386259634979
1536240507347399165,21313,1536240507320411272,Quadricopter_base,0.890143215656,0.0090674161911,0.00957370176911,-0.967811405659,0.511526525021,0.011716322042
1536240507405125430,21314,1536240507378684216,Quadricopter_base,0.887339830399,0.00826832652092,0.0103437853977,-0.858352541924,0.448768496513,0.00706013757735
1536240507466728290,21315,1536240507439732717,Quadricopter_base,0.858789384365,0.00725689530373,0.00780463125557,-0.651539802551,0.331191420555,-2.4873215807e-05
1536240507532897071,21316,1536240507496625529,Quadricopter_base,0.81063824892,0.00594875216484,0.00595332169905,-0.556600570679,0.280482679605,-0.00318620610051
1536240507596382620,21317,1536240507561949077,Quadricopter_base,0.747897982597,0.00426644086838,0.000289675983367,-0.546220898628,0.280499339104,-0.00416977982968
1536240507660373462,21318,1536240507631995103,Quadricopter_base,0.669783890247,0.00241243839264,-0.00495791621506,-0.566013991833,0.291027992964,-0.00348597252741
1536240507716199206,21319,1536240507692213095,Quadricopter_base,0.576736629009,0.000729203224182,-0.0146412746981,-0.550685048103,0.280304431915,-0.00268039526418
1536240507777711889,21320,1536240507745172970,Quadricopter_base,0.467020869255,-0.000456020003185,-0.0247168503702,-0.488295584917,0.239605382085,-0.00162310025189
1536240507847889339,21321,1536240507812491980,Quadricopter_base,0.34374627471,-0.00110054051038,-0.0393915139139,-0.393443673849,0.185909241438,-0.00164925830904
1536240507918024935,21322,1536240507883523875,Quadricopter_base,0.208117604256,-0.00144105532672,-0.053524967283,-0.33208784461,0.152561828494,-0.00203426065855
1536240507972080803,21323,1536240507946425862,Quadricopter_base,0.0642976164818,-0.00163608696312,-0.0706732273102,-0.333760201931,0.159196525812,-0.00378204858862
1536240508027807187,21324,1536240507999863695,Quadricopter_base,-0.08960852772,-0.00136700295843,-0.0863969326019,-0.348572671413,0.16833665967,-0.00379396835342
1536240508080097933,21325,1536240508056525173,Quadricopter_base,-0.253547489643,-0.000564509420656,-0.105632551014,-0.262457221746,0.118170887232,-0.00179669819772
1536240508135522209,21326,1536240508105842548,Quadricopter_base,-0.428274691105,0.00011447093857,-0.123598590493,-0.0809863582253,0.0142160626128,0.0016058877809
1536240508204206407,21327,1536240508172321344,Quadricopter_base,-0.607048630714,-0.000734581495635,-0.142670854926,0.102936469018,-0.0689656957984,-0.00215277727693
1536240508267333602,21328,1536240508239510916,Quadricopter_base,-0.786366045475,-0.00355148059316,-0.156197533011,0.247427463531,-0.115869939327,-0.0106956865638
1536240508330206495,21329,1536240508297705943,Quadricopter_base,-0.960851430893,-0.00790235120803,-0.167446151376,0.377597212791,-0.161049365997,-0.015199303627
